0-15(%),65+(%),% Couple household with dependent children,White (%),Private rented (%),Household spaces with at least one usual resident (%),Unemployment Rate,% Highest level of qualification: Level 4 qualifications and above,Median Annual Household Income estimate (?),fire,Population density
23.49614396,9.871465296,19.53428202,65.65552699,14.1,94.49877751,9.207920792,19,26210.32239,6,82.73075287
23.95787626,8.029837648,23.10385064,65.46731022,25.3,93.45692475,5.627009646,23.1,27570.85885,11,9.584489865
18.19241983,16.85131195,15.93495935,70.32069971,9.9,98.2428115,7.718894009,15.1,26042.55079,7,51.43971206
29.36910805,3.045685279,20.50816697,67.65772299,6.9,98.39285714,8.345120226,16,23927.62689,4,56.4469914
19.78021978,14.11220359,20.44728435,71.48640833,8.8,99.20760697,5.366922234,16,27012.75139,4,53.1019656
15.81680831,17.2332389,20.13793103,61.47308782,17.5,97.70889488,5.139765555,22.3,29039.83062,5,47.59550562
22.10849539,12.12896622,24.29906542,47.7482088,17.9,97.42033384,7.367387033,25.2,28310.50833,6,73.07404637
21.51260504,11.31652661,22.01257862,68.51540616,10.7,97.69585253,6.113989637,21.2,29550.99604,3,20.71967499
20.71856287,12.75449102,17.16738197,65.92814371,14.6,98.72881356,6.728538283,23.2,27310.67879,5,50.27092113
20.95400341,11.35718342,25.61576355,63.48665531,12.8,98.22580645,6.528497409,20,28592.88943,5,78.75670841
24.40217391,7.608695652,26.50231125,67.93478261,16.5,98.48254932,8.161157025,17.8,25053.82206,5,81.92341941
25.70006223,7.965152458,26.01054482,70.13067828,7.9,98.10344828,7.343941248,18.9,26367.8368,2,88.05479452
24.27821522,9.973753281,21.92307692,73.22834646,11.3,99.80806142,5.941845765,16,26119.55751,2,95.90937697
27.23492723,4.46985447,26.42642643,62.57796258,18.2,99.25484352,6.992337165,26.1,29124.37976,3,86.43306379
29.69187675,7.282913165,23.22775264,56.97478992,9.2,99.25149701,9.210526316,20.7,23741.3175,7,212.2473246
23.15728381,0.98665119,26.26131953,39.23389437,42.8,96.3840399,5.977229602,54.5,36032.1291,6,238.9736477
30.813618,6.4050779,24.48979592,60.58857473,6.3,98.3277592,12.66666667,17.1,23280.664,4,57.689747
23.44342177,12.83161884,19.12350598,68.16459123,15.3,98.68938401,7.849462366,19.7,25272.78687,7,56.29381286
24.00975015,10.11578306,16.39344262,65.93540524,6.4,98.96755162,12,13.9,22143.61416,4,79.50581395
23.97295892,9.932397296,23.66863905,63.91055642,18.9,96.98708752,5.616850552,22.7,27643.16114,6,55.91741785
22.17687075,11.15646259,16.83168317,59.72789116,6.6,97.74193548,7.072135785,19.1,23627.3635,7,15.48020219
23.44689379,2.755511022,25.38860104,60.17034068,35.9,99.22879177,5.540166205,24,28091.56794,8,43.25964456
24.98498498,5.825825826,27.3155416,70.03003003,24,98.60681115,4.489795918,24.3,30036.98537,4,10.63218391
21.32701422,12.11916046,28.90070922,85.91740014,8.9,98.94736842,4.418604651,21,34495.84555,2,70.50119332
18.95761741,10.36655212,19.26121372,69.87399771,29.3,97.05505762,5.653021442,26.6,30009.86745,2,29.30513595
20.47756874,14.54413893,23.92523364,77.78581766,9.5,99.44237918,5.890603086,18.4,29989.32066,2,60.77396658
24.69423413,11.29877694,19.08284024,68.08386721,12.7,97.829233,8.254716981,20.1,26365.50133,8,49.62427746
19.01734104,13.12138728,22.7480916,77.39884393,10.8,99.09228442,6.082474227,22.7,31575.93647,3,81.41176471
23.46547315,13.81074169,19.77848101,69.50127877,7.4,97.98449612,7.869742198,16.8,26697.85797,3,10.33093335
18.56963614,13.17440402,20.56074766,80.05018821,10.6,97.56838906,3.854625551,25.7,37960.89996,5,35.32801418
13.35676626,10.076157,15.38461538,81.60515524,40.3,96.2962963,4.42086649,62.5,51706.56964,7,96.54977376
16.10275689,13.03258145,16.07445008,66.04010025,34.3,96.56862745,4.184549356,48.7,41847.21238,1,31.29411765
14.64646465,8.249158249,11.63556531,71.15600449,41.5,95.89473684,5.433829974,52.5,43564.50092,4,54.74654378
12.80991736,21.48760331,12.48513674,79.87012987,32.8,93.03097345,3.357817419,53.7,47088.80886,6,82.51339503
11.58612144,12.4535316,10.46511628,79.42998761,46.4,93.98907104,3.604436229,62.2,51504.73893,7,69.80968858
21.53333333,15.93333333,23.73158756,79.46666667,16.9,97.13831479,3.921568627,50.3,48371.57809,3,46.72897196
24.85128883,14.07799075,36.06557377,81.36153338,9.8,98.56373429,3.538663172,44.2,48423.47081,4,74.60552268
27.02513966,12.29050279,39.88326848,81.2150838,7.6,98.46743295,2.459016393,50.3,54102.56922,2,71.20835405
23.00791557,12.98153034,28.07244502,81.31926121,14.1,95.0799508,4.016064257,48.4,43361.34651,4,62.54125413
22.11088844,12.4248497,32.85198556,87.90915164,13.7,98.40142096,3.926380368,56,58868.3479,0,49.50396825
21.34977287,17.00194679,28.80658436,67.35885788,14.6,92.92543021,2.698650675,54,75476.83685,3,10.82999508
19.11314985,14.29663609,25.60706402,60.93272171,21,95.77167019,2.905198777,50.2,57838.0159,1,11.18235445
16.5577342,13.50762527,21.83235867,60.92955701,24,96.61016949,4.564315353,37.7,37994.9046,5,27.88013768
15.45623836,17.19428926,26.77345538,66.10800745,13.5,93.77682403,2.058823529,34.6,52944.07784,3,25.1561524
21.49337055,17.93440335,35.49060543,62.17725052,9,95.99198397,3.937007874,58,65689.44086,1,33.44224037
14.74576271,6.553672316,17.41935484,75.81920904,41.7,94.39707674,3.374777975,53.7,39747.20852,3,95.16129032
24.70284238,10.3875969,32.22506394,84.18604651,20.3,96.42416769,3.398058252,56.9,51296.11189,2,81.71452703
18.82430647,14.06869221,21.31410256,77.60898283,30.4,98.26771654,5.528846154,56.1,49780.13501,7,67.80116435
15.82622188,18.07602793,16.10619469,64.23584174,40.9,95.43918919,4.624277457,52.5,35881.67988,8,55.94618056
23.52941176,7.920792079,19.57236842,54.6301689,28,98.38187702,6.965174129,30.1,27576.58123,7,75.07651946
23.60902256,13.18295739,26.27013631,81.35338346,14.5,97.69975787,5.964214712,42.8,36147.10723,6,121.350365
25.09610104,7.084019769,39.75346687,83.36079077,29.7,91.79632249,3.244837758,57.8,54353.49054,1,88.18401937
25.73742047,7.865818392,38.13953488,84.38403702,15,97.72727273,3.080082136,57.9,51196.85719,1,114.9601064
19.75875933,14.12981045,24.38356164,83.28546812,20.5,95.80052493,4.540763674,57.6,48879.53639,2,68.977813
19.16495551,3.490759754,14.90250696,61.3963039,49,93.61147327,4.524361949,58.6,38978.70475,6,112.2982321
17.62936221,4.813477738,20.68965517,75.69193742,42.5,96,3.420523139,55.2,41572.89242,4,99.28315412
13.26759301,10.66786195,13.3401222,75.97489915,28.3,95.8984375,4.344122658,36.3,30822.58768,6,71.09623964
21.73913043,10.18306636,15.21164021,54.9771167,9.8,98.95287958,12.12871287,18.5,20509.96838,16,253.3333333
17.49561147,8.543007607,21.41843972,80.69046226,25.8,97.51037344,3.75,49.1,35315.87646,1,53.74213836
12.82476506,9.17634052,13.4057971,72.96849088,37.1,97.52650177,5.711695376,43.7,32509.9691,5,108.1291094
19.65134707,9.40306392,22.86501377,71.31537242,22.9,97.84366577,4.849660524,44.9,35770.60335,10,90.40114613
24.87194081,7.171314741,24.04129794,63.80193512,18.4,96.7189729,9.806157355,29.6,28071.13627,4,76.22559653
21.20467117,14.19791026,28.91986063,58.94283958,19.9,97.4533107,3.026481715,48.8,48092.8613,1,61.58213475
22.51308901,11.78010471,26.81017613,62.82722513,12.9,96.96394687,6.918238994,31.8,32417.52535,3,62.57166257
19.47969543,9.390862944,20.87719298,71.1928934,24.4,94.52736318,7.66590389,28.1,27733.97289,4,55.06638714
22.37609329,7.434402332,22.58064516,61.2244898,24.9,96.67359667,8.731241473,24.7,27784.08453,3,45.99396581
20.08573178,14.51316595,27.87401575,76.30128598,17,98.29721362,3.903559127,52.6,53283.73532,3,27.20306513
18.60737273,12.58045641,21.37628111,65.30134582,36.7,97.85100287,4.731861199,40.9,35164.95448,3,63.98352677
23.51351351,10.59459459,31.80428135,65.40540541,14.8,97.6119403,3.82231405,48.1,44524.57242,3,60.3588907
18.59122402,13.27944573,20.703125,66.97459584,38.9,97.70992366,4.812834225,46.7,36102.69732,6,92.57081774
22.74368231,12.45487365,24.21227197,43.80264741,24.4,97.57281553,5.158264947,36.2,34124.23065,4,96.5717606
18.89460154,16.06683805,23.61563518,67.99485861,13.7,95.9375,5.118601748,36.2,34902.76991,2,70.50294517
17.26932668,17.51870324,18.63636364,66.45885287,30.8,95.37572254,3.658536585,42.1,36354.71356,7,62.82804544
22.32142857,9.166666667,27.7693475,79.82142857,15.3,97.19764012,4.162436548,46.7,41775.18938,1,90.76175041
21.54285714,13.88571429,35.30377668,67.77142857,12.6,98.06763285,2.924634421,52.4,51647.07318,5,51.74452986
18.85310291,17.04634721,22.71762208,63.00078555,13.6,97.51552795,5.772230889,38.4,35913.11424,12,29.01093892
10.40860215,11.2688172,10.27077498,74.3655914,42,96.22641509,3.931750742,43.3,34279.09398,4,66.67622598
11.62540366,12.10979548,11.1691023,82.61571582,38.2,94.75766568,3.183673469,60.3,45794.06766,5,94.26686961
10.83238312,6.347396427,13.44612645,68.79513493,46.6,94.76793249,4.155124654,48.1,36268.63743,8,47.33717164
9.166666667,10.35714286,8.751334045,79.88095238,47.6,95.51478084,4.191114837,58.8,40549.7469,5,99.46714032
14.19714817,9.547427154,19.01408451,82.08307502,33.4,95.94594595,3.081510934,54,44969.56019,2,70.83882301
16.54411765,17.34068627,21.79310345,86.15196078,21.2,97.97297297,3.146067416,53.7,47367.15112,4,51.49889555
23.19218241,14.00651466,30.6779661,83.77850163,20.7,98.00664452,3.846153846,43.8,46100.47156,2,53.13257182
19.37172775,7.382198953,24.32795699,86.28272251,28.6,97.76609724,4.528985507,49.4,40311.37123,2,37.8667724
9.303652968,5.194063927,18.03652968,75.62785388,24,97.11751663,2.669632925,28.4,36704.5592,2,53.09090909
10.35369775,9.903536977,9.801633606,76.59163987,46.9,96.61781285,5.506391347,55.2,34506.46579,3,90.35444509
8.871915394,13.3960047,8.17535545,76.26321974,43.7,93.88209121,7.599629286,48,34365.99505,3,80.09411765
10.80797482,5.246589717,15.73426573,74.39664218,37.4,95.97315436,3.247373448,37.5,43601.6247,7,66.83029453
14.09836066,6.120218579,15.95159516,84.53551913,36.5,96.59936238,2.373660031,65.2,51715.91979,3,120.8718626
20.99927589,16.87183201,28.1573499,50.54308472,15.1,97.18309859,4.39238653,38.8,39068.83645,4,46.65540541
22.59414226,15.30185296,19.57186544,67.78242678,11.5,98.34586466,7.106598985,25.7,30430.53818,7,55.95317726
18.6836518,18.04670913,25.93360996,62.27883935,9.8,98.36734694,4.234972678,33.3,41247.73912,2,61.22183709
20.01295337,15.86787565,27.99227799,54.01554404,11.2,97.92060491,3.585657371,37.9,44496.49388,3,40.94404667
19.98597475,20.75736325,19.37086093,60.65918654,17.2,97.41935484,4.327666151,42.6,36852.59296,6,52.54237288
14.39490446,18.98089172,9.266409266,74.64968153,17.6,94.52554745,7.496463932,26.8,25406.67979,7,134.3028229
14.92260062,10.52631579,16.83417085,84.0247678,38.8,96.25151149,3.598484848,57.2,41286.8363,10,69.82274103
9.874917709,12.17906517,9.573241061,82.29098091,47.9,96.22641509,2.453385672,59,40199.9079,4,91.39590854
15.44715447,20.79945799,21.76079734,79.67479675,25.1,94.0625,2.022756005,59.3,56323.80817,0,36.07919824
12.90545204,8.074534161,11.03633917,76.53554175,45.4,96.36835279,6.566200215,50.4,33525.28662,5,76.50475185
16.02760736,17.17791411,19.41544885,67.94478528,7.9,98.1557377,4.388297872,31.1,37491.97328,2,44.5203141
19.48579161,17.11772666,28.26923077,72.32746955,10,98.29867675,4.617414248,34.6,41814.63946,2,33.60618463
19.61345741,17.75232641,28.37022133,78.81173944,6.4,98.22134387,3.888888889,35.6,45041.13886,1,50.63428779
21.94513716,16.83291771,31.36593592,81.42144638,6.2,99.1638796,3.07503075,42.9,45959.52479,1,34.53175457
22.41830065,18.82352941,30.53571429,86.20915033,6.4,98.41827768,3.947368421,53.3,58244.07264,5,46.93251534
22.18863362,14.32889964,27.61310452,80.7738815,10.5,97.86259542,3.258426966,30.6,37198.77636,5,59.56067699
15.67291312,17.20613288,21.49122807,72.06132879,13.2,97.43589744,4.684317719,39.1,47331.30265,4,48.40571743
19.30277598,12.45965139,20.84690554,78.11491285,14,96.5408805,3.356481481,39,42879.74074,1,45.80130101
16.82892907,23.71349096,20.50290135,63.28233658,10.1,97.731569,3.074670571,33.1,38717.94078,2,55.71483921
17.28167282,17.28167282,26.21848739,68.63468635,6.4,97.06362153,3.707995365,39.8,48045.01651,6,25.0423533
15.29801325,21.45695364,21.26245847,81.25827815,22.3,97.72727273,4.121212121,53.4,48609.05525,2,47.32058916
21.54659617,10.97157964,28.69269949,85.19497687,25.6,97.03459638,2.587176603,49.2,46783.03596,4,74.4220364
18.46785226,11.28590971,26.53061224,83.78932969,21.4,95.92169657,3.456221198,53.8,49679.04014,6,62.6124197
23.20261438,9.934640523,23.36601307,78.30065359,16.2,97.4522293,4.512195122,39.1,34185.22837,3,106.545961
19.87951807,14.01971522,20.43422733,77.05366922,20.6,96.90594059,5.805805806,38.1,33833.31264,3,60.18457482
25.71103527,9.385665529,30.24390244,65.6996587,16.7,98.55769231,4.934210526,25.1,32442.51833,6,40.25646897
20.76246334,12.4340176,18.83408072,57.24340176,28,95.84527221,6.140350877,27.9,30726.61997,8,22.21498371
19.9613651,13.00708307,20.6132879,69.92916935,11.4,98.48993289,5.162064826,23.1,31570.18059,5,13.5396687
20.97214637,12.34298198,27.75119617,62.69797925,12.9,97.05882353,3.751233959,29.2,34840.80862,11,49.75543478
18.88246628,11.17533719,19.86062718,68.91457932,27.2,95.34883721,4.8098434,32,33230.18189,4,66.73810544
20.80103359,10.59431525,25.12396694,80.16795866,16.2,98.85620915,4.838709677,25,32401.51662,2,59.08396947
15.60188299,22.12508406,20.54140127,87.6933423,7.6,96.3190184,4.066073698,25.9,34775.52399,2,24.00322841
19.12408759,16.56934307,24.13793103,89.8540146,5.7,98.49056604,3.066666667,24,35970.61204,1,64.71421823
21.79974651,13.62484157,27.41116751,75.15842839,17.1,97.52475248,4.675028506,31.1,35010.5656,3,50.47984645
21.30376344,13.10483871,27.01754386,84.27419355,8.9,98.61591696,3.008423586,25,33909.4266,1,64.52732003
23.75,11.39705882,25,81.69117647,6.9,99.02534113,4.005340454,21.4,33496.09635,2,45.00330907
19.94868505,12.63630532,22.90076336,90.69916613,9.3,98.34834835,3.198294243,24.8,34240.88157,6,62.91364003
17.95727637,14.01869159,21.22719735,89.98664887,8.6,98.69067103,4.685714286,24.5,35583.80495,5,32.05649476
19.88847584,14.00247831,27.47068677,90.27261462,8.9,97.86885246,3.225806452,23.1,36299.73267,2,54.76756023
23.35443038,13.41772152,25.99337748,83.86075949,7,98.53181077,5.301204819,21.3,31608.91518,4,70.8838044
21.06017192,12.67908309,22.87968442,86.96275072,7.1,99.41176471,5.284552846,18.9,31983.07826,2,44.88745981
21.77841179,13.59961959,26.53061224,81.83547313,13,98.24561404,4.492362983,27.5,35209.89573,2,3.99703501
22.55639098,12.99677766,27.47415066,83.29752954,8.1,97.83236994,4.369414101,28.6,35080.8517,2,62.44131455
21.11528822,13.72180451,20.44506259,88.47117794,9.5,97.82312925,5.827505828,22.2,30276.54029,3,16.24592834
24.47916667,10.3422619,36.59043659,85.26785714,13.9,98.36400818,2.845528455,66.9,58959.37572,3,148.0176211
17.81226903,10.42128603,26.13861386,78.71396896,31.3,95.64393939,2.815177479,59.9,53952.40782,3,65.8714703
23.60028349,10.84337349,35,87.88093551,22.3,95.80838323,2.857142857,67.8,72913.32604,3,23.4424323
17.60254879,5.93389088,15.49053356,71.08721625,35.1,98.14189189,4.487568223,53.7,32911.39199,7,35.0698324
23.48993289,8.236729713,32.55813953,83.89261745,24.1,94.80314961,1.758014478,60.1,52829.6856,2,48.92537313
17.21147432,19.4796531,17.5257732,88.99266177,23.4,94.17475728,3.513513514,59.1,65699.92433,8,4.223011043
19.60382514,21.10655738,24.37395659,84.42622951,16,96.14767255,3.303303303,60.8,64139.47242,4,33.13716614
19.09547739,25.69992821,24.36363636,75.1615219,18.5,91.97324415,3.275862069,56.9,65060.23221,0,17.63514369
21.53846154,20.23076923,27.54237288,83.76923077,15.5,94.96981891,1.923076923,66.4,78144.00104,6,20.95422308
13.79542396,7.806191117,16.38846737,78.93674293,46,95.64586357,2.834799609,65.4,51156.6222,1,81.60351455
14.83113069,14.24375918,18.56899489,79.36857562,29.8,96.54605263,2.625298329,61,52421.69797,5,86.75159236
13.63930187,7.369101487,17.09145427,78.40982547,45.4,96.80696662,4.926108374,60.8,50184.14104,7,64.86373166
23.21937322,5.698005698,28.63070539,74.35897436,26.6,97.96747967,3.413400759,52.1,45885.98006,2,83.22465916
20.71661238,7.817589577,26.87609075,82.21498371,30.9,97.11864407,2.756339581,62.2,50868.59315,2,84.29434377
15.52748886,14.26448737,18.39258114,75.11144131,39.3,95.14705882,2.96010296,66.4,54021.03046,2,74.98607242
16.30154639,13.78865979,19.71631206,73.19587629,40.6,94.50402145,2.853881279,67.4,57106.62973,5,68.30985915
13.97153946,17.98188875,16.47887324,84.60543338,34.9,94.9197861,3.824521935,62.8,55699.11234,4,61.54458599
11.05137395,16.24850657,10.30701754,78.67383513,36.1,90.65606362,3.947368421,66.7,48993.26785,6,78.29747428
14.89637306,12.88860104,16.85393258,87.88860104,42,94.05548217,2.446808511,71,62269.04935,4,56.68135095
11.82840483,8.996251562,13.73569199,59.35027072,41.4,97.46450304,3.848662753,45.3,34010.50325,7,51.31438342
12.07729469,6.400966184,11.45833333,65.57971014,41,97.21518987,4.806866953,47.7,31808.34473,1,177.1122995
13.49166246,5.60889338,15.42002301,63.66851945,46.8,98.75,4.11849711,50.2,31121.0246,4,129.4310007
12.77278562,10.52631579,15.17571885,66.11039795,31.9,98.27315542,4.150197628,46.8,34236.6036,1,128.7603306
14.56618113,5.25649145,14.95327103,75.68081064,37.1,97.52604167,4.125560538,57.1,39303.83403,4,74.44601603
14.88747836,12.40623197,15.44117647,71.66762839,32.6,97.84172662,3.696682464,48.5,32662.09923,2,102.1816038
15.82691168,6.87611144,18.91891892,79.60877297,33.4,95.85492228,2.732707088,63.7,48589.2692,2,122.7802038
23.18125771,7.336621455,33.22632424,84.648582,23.4,97.04049844,3.017689906,66.9,56645.25049,2,115.1988636
17.30168645,7.682698314,22.51082251,79.82510931,32.6,96.38386648,2.281368821,64.6,50941.34788,2,117.0321637
17.39338764,7.954000958,14.22594142,70.96310494,31.7,98.65841073,5.319148936,50.6,32883.71169,9,110.2482831
17.29673744,11.44484723,20.12578616,43.13827033,33.3,95.63909774,6.43115942,25.7,27554.40636,6,120.536829
18.15091774,14.61590755,21.27236581,35.6900068,18.7,93.66852886,6.549118388,30,29367.86878,2,68.16496756
17.33668342,11.11809045,17.97752809,40.8919598,31.8,97.09090909,5.464480874,37.4,30390.48631,7,167.2268908
18.42783505,11.40463918,21.90305206,41.81701031,29.8,95.70446735,6.206088993,35,28652.02132,2,123.1746032
20.96496267,11.71740379,22.98456261,37.39230327,26.9,94.79674797,6.948968512,30.9,29712.27474,6,83.18203536
16.14123581,10.4035309,16.78200692,47.66708701,26.1,96.65551839,6.25,31.4,28715.98098,3,106.8733154
20.49608355,6.919060052,16.74641148,56.20104439,25.2,96.90880989,7.429245283,32.3,26062.86955,3,120.1568627
17.20078483,5.035971223,17.80185759,56.11510791,51.9,93.62318841,7.796257796,35.1,27784.53667,4,198.3138781
25.77696527,3.717245582,22.79151943,50.45703839,18.9,98.43478261,9.204545455,28.4,27217.83092,8,86.45943098
17.48878924,4.260089686,17.70833333,56.27802691,47.4,98.84169884,5.922165821,41.8,30285.05263,2,90.05552751
13.28273245,7.400379507,14.77124183,78.43137255,49.9,97.4522293,3.914590747,63.8,44062.13687,3,111.4164905
19.40808196,7.797381901,25.14367816,76.15253273,29.2,97.89029536,2.230483271,60.3,48333.06387,4,38.2788671
12.78113001,7.789358201,14.10736579,75.26055952,46.6,96.27403846,4.028436019,64.8,48830.91353,7,118.8396349
14.78827362,5.993485342,18.78612717,78.30618893,43.5,97.32770745,3.538175047,66,52254.97341,4,61.17975289
16.89677844,8.415516108,21.18780096,80.67061144,37.7,97.8021978,2.857142857,65.8,52731.89091,1,99.28198433
18.15493791,18.27321112,22.25392297,80.07096393,25.5,94.60188934,2.076124567,61.6,59027.85609,1,67.55892928
